"","KO","Level1","Level2","Level3","Level4"
"4403","K21822"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21822  E1.13.11.82; 8'-apo-carotenoid 13,14-cleaving dioxygenase"
"4404","K21825"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21825  argR; AraC family transcriptional regulator, L-arginine-responsive activator"
"4405","K21826"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21826  gbdR; AraC family transcriptional regulator, glycine betaine-responsive activator"
"4406","K21829"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21829  dauR; D-arginine utilization repressor"
"4407","K21830"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99983 Lipid metabolism","    K21830  pchP; phosphorylcholine phosphatase"
"4408","K21831"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99999 Others","    K21831  choE; cholinesterase"
"4409","K21832"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21832  gbcB, bmoB; glycine betaine monooxygenase B"
"4410","K21833"," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21833  dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase"
"4411","K21842"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21842  EFR3; protein EFR3"
"4412","K21845"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21845  YPP1; cargo-transport protein YPP1"
"4413","K21848"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21848  ARV1; lipid intermediate transporter"
"4414","K21850"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21850  KRE6; beta-glucan synthesis-associated protein KRE6"
"4415","K21852"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21852  DOCK6_7_8; dedicator of cytokinesis protein 6/7/8"
"4416","K21864"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21864  CCH1; voltage-dependent calcium channel"
"4417","K21865"," 09180 Brite Hierarchies","  09185 Viral protein families","   03200 Viral proteins","    K21865  kcv; Chlorovirus potassium channel protein kcv"
"4418","K21866"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21866  POLLUX, DMI1, CASTOR; ion channel POLLUX/CASTOR"
"4419","K21871"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K21871  MPHOSPH8, MPP8; M-phase phosphoprotein 8"
"4420","K21883"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K21883  lra5; 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+)"
"4421","K21885"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21885  cmtR; ArsR family transcriptional regulator, cadmium/lead-responsive transcriptional repressor"
"4422","K21886"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21886  nmtR; ArsR family transcriptional regulator, nickel/cobalt-responsive transcriptional repressor"
"4423","K21887"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21887  ctpJ, nmtA; cation-transporting P-type ATPase J"
"4424","K21888"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00053 Ascorbate and aldarate metabolism","    K21888  DHAR; glutathione dehydrogenase/transferase"
"4425","K21889"," 09160 Human Diseases","  09171 Infectious disease: bacterial","   05130 Pathogenic Escherichia coli infection","    K21889  TMBIM6, BI1, TEGT; Bax inhibitor 1"
"4426","K21890"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21890  GHITM, DERP2, TMBIM5; growth hormone-inducible transmembrane protein"
"4427","K21893"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21893  NGB; neuroglobin"
"4428","K21898"," 09100 Metabolism","  09106 Metabolism of other amino acids","   00470 D-Amino acid metabolism","    K21898  orr; ornithine racemase"
"4429","K21899"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21899  AUDH; aldos-2-ulose dehydratase"
"4430","K21900"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21900  cysL; LysR family transcriptional regulator, transcriptional activator of the cysJI operon"
"4431","K21902"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21902  yfmP; MerR family transcriptional regulator, repressor of the yfmOP operon"
"4432","K21903"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21903  cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor"
"4433","K21904"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99994 Others","    K21904  smtA; metallothionein"
"4434","K21909"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21909  eryC; D-erythrulose 1-phosphate 3-epimerase"
"4435","K21910"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21910  eryH, lerI; L-erythrulose 1-phosphate isomerase"
"4436","K21911"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21911  eryI; D-erythrulose 4-phosphate isomerase"
"4437","K21919"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04121 Ubiquitin system","    K21919  KCTD9; BTB/POZ domain-containing protein KCTD9"
"4438","K21929"," 09120 Genetic Information Processing","  09124 Replication and repair","   03410 Base excision repair","    K21929  udg; uracil-DNA glycosylase"
"4439","K21935"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21935  ablB; beta-lysine N6-acetyltransferase"
"4440","K21936"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21936  chuW; anaerobilin synthase"
"4441","K21948"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21948  otnK; 3-dehydrotetronate 4-kinase"
"4442","K21959"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21959  ftsR; LysR family transcriptional regulator, cell division regulator"
"4443","K21960"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21960  ytlI; LysR family transcriptional regulator, regulator of the ytmI operon"
"4444","K21961"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21961  ethR, etaR; TetR/AcrR family transcriptional regulator, ethionamide resistance regulator"
"4445","K21962"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K21962  acnR; TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase"
"4446","K21964"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K21964  ecpA, matB; Mat/Ecp fimbriae major subunit"
"4447","K21966"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K21966  ecpC, matD; Mat/Ecp fimbriae outer membrane usher protein"
"4448","K21973"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99995 Signaling proteins","    K21973  bluF; blue light- and temperature-responsive anti-repressor"
"4449","K21975"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99995 Signaling proteins","    K21975  ymgA; probable RcsB/C two-component-system connector"
"4450","K21977"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K21977  coaB; phosphopantothenate---cysteine ligase (CTP)"
"4451","K21989"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21989  TMEM63, CSC1; calcium permeable stress-gated cation channel"
"4452","K21990"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99977 Transport","    K21990  yfdC; formate-nitrite transporter family protein"
"4453","K21991"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03110 Chaperones and folding catalysts","    K21991  UNC45; protein unc-45"
"4454","K21992"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K21992  mbtK; lysine N-acyltransferase"
"4455","K21993"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K21993  fdhC; formate transporter"
"4456","K21995"," 09100 Metabolism","  09103 Lipid metabolism","   00073 Cutin, suberine and wax biosynthesis","    K21995  CYP77A; cytochrome P450 family 77 subfamily A"
"4457","K21996"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K21996  SNX41_42; sorting nexin-41/42"
"4458","K22003"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00660 C5-Branched dibasic acid metabolism","    K22003  ais; aconitate Delta-isomerase"
"4459","K22008"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01001 Protein kinases","    K22008  PSK1; serine/threonine-protein kinase Psk1"
"4460","K22011"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22011  cfbA; sirohydrochlorin cobalto/nickelchelatase"
"4461","K22012"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22012  cfbB; Ni-sirohydrochlorin a,c-diamide synthase"
"4462","K22013"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22013  SGR, SGRL; magnesium dechelatase"
"4463","K22015"," 09100 Metabolism","  09102 Energy metabolism","   00720 Carbon fixation pathways in prokaryotes","    K22015  fdhF; formate dehydrogenase (hydrogenase)"
"4464","K22024"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22024  pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase"
"4465","K22026"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K22026  K22026; nucleoside kinase"
"4466","K22027"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22027  iacA; indole-3-acetate monooxygenase"
"4467","K22032"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22032  K22032; lytic cellulose monooxygenase (C4-dehydrogenating)"
"4468","K22033"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22033  K22033; lytic cellulose monooxygenase (C4-dehydrogenating)"
"4469","K22037"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22037  inx, zpg, ogre, shakB; innexin"
"4470","K22041"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22041  comR; TetR/AcrR family transcriptional regulator, copper-responsive repressor"
"4471","K22043"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22043  czrA; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor"
"4472","K22047"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22047  MSL1_2_3; mechanosensitive ion channel protein 1/2/3"
"4473","K22048"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22048  MSL4S; mechanosensitive ion channel protein 4/5/6/7/8/9/10"
"4474","K22051"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22051  mscM, bspA; miniconductance mechanosensitive channel"
"4475","K22062"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22062  PRO1; Delta6-protoilludene synthase"
"4476","K22063"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22063  ISCA1; iron-sulfur cluster assembly 1"
"4477","K22066"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22066  BOLA1; BolA-like protein 1"
"4478","K22067"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02022 Two-component system","    K22067  nasS; two-component system, oxyanion-binding sensor"
"4479","K22068"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22068  ISCU; iron-sulfur cluster assembly enzyme ISCU, mitochondrial"
"4480","K22071"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22071  FDX2; ferredoxin-2, mitochondrial"
"4481","K22072"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22072  ISCA2; iron-sulfur cluster assembly 2"
"4482","K22073"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22073  IBA57; transferase CAF17, mitochondrial"
"4483","K22075"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22075  BOLA3; BolA-like protein 3"
"4484","K22077"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22077  GDAP1; ganglioside-induced differentiation-associated protein 1"
"4485","K22078"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22078  PGGHG, ATHL1; protein-glucosylgalactosylhydroxylysine glucosidase"
"4486","K22084"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22084  mgdA; methylglutamate dehydrogenase subunit A"
"4487","K22085"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22085  mgdB; methylglutamate dehydrogenase subunit B"
"4488","K22086"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22086  mgdC; methylglutamate dehydrogenase subunit C"
"4489","K22087"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22087  mgdD; methylglutamate dehydrogenase subunit D"
"4490","K22100"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K22100  trpF; 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase"
"4491","K22101"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00790 Folate biosynthesis","    K22101  PTPS; dihydroneopterin triphosphate aldolase (PTPS-III) / 6-pyruvoyltetrahydropterin synthase"
"4492","K22103"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22103  glcR; DeoR family transcriptional regulator, carbon catabolite repression regulator"
"4493","K22104"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22104  nanR; GntR family transcriptional regulator, sialic acid-inducible nan operon repressor"
"4494","K22105"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22105  fabR; TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator"
"4495","K22106"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22106  fatR, bscR; TetR/AcrR family transcriptional regulator, repressor of fatR-cypB operon"
"4496","K22107"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22107  kstR; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator"
"4497","K22109"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22109  gbsR; HTH-type transcriptional regulator, glycine betaine synthesis regulator"
"4498","K22116"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K22116  capC, pgsC; gamma-polyglutamate biosynthesis protein CapC"
"4499","K22118"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22118  GLIP, ACLP; gliotoxin/aspirochlorine biosynthesis peptide synthetase"
"4500","K22121"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22121  GLII, ACLI; gliotoxin/aspirochlorine biosynthesis aminotransferase"
"4501","K22124"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22124  GLIT, ACLT; gliotoxin/aspirochlorine biosynthesis thioredoxin reductase"
"4502","K22129"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22129  dtnK, denK; D-threonate/D-erythronate kinase"
"4503","K22130"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22130  otnC; 3-dehydro-4-phosphotetronate decarboxylase"
"4504","K22131"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22131  otnI; 2-dehydrotetronate isomerase"
"4505","K22132"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K22132  tcdA; tRNA threonylcarbamoyladenosine dehydratase"
"4506","K22134"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22134  GLIA; MFS transporter, DHA2 family, glioxin efflux transporter"
"4507","K22135"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22135  bshB2; N-acetylglucosamine malate deacetylase 2"
"4508","K22136"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K22136  bshC; bacillithiol synthase"
"4509","K22138"," 09160 Human Diseases","  09166 Cardiovascular disease","   05415 Diabetic cardiomyopathy","    K22138  MPC1; mitochondrial pyruvate carrier 1"
"4510","K22139"," 09160 Human Diseases","  09166 Cardiovascular disease","   05415 Diabetic cardiomyopathy","    K22139  MPC2; mitochondrial pyruvate carrier 2"
"4511","K22140"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K22140  MGM1; dynamin-like GTPase MGM1, mitochondrial"
"4512","K22144"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   00536 Glycosaminoglycan binding proteins","    K22144  TEME2; cell surface hyaluronidase"
"4513","K22148"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22148  SIDC; ferricrocin synthase"
"4514","K22152"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22152  SIDD; fusarinine C synthase"
"4515","K22153"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22153  SIDG; fusarinine C N2-transacetylase"
"4516","K22169"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22169  fpoN; F420H2 dehydrogenase subunit N"
"4517","K22182"," 09100 Metabolism","  09106 Metabolism of other amino acids","   00450 Selenocompound metabolism","    K22182  TXNRD; thioredoxin reductase (NADPH)"
"4518","K22184"," 09120 Genetic Information Processing","  09126 Chromosome","   03082 ATP-dependent chromatin remodeling","    K22184  BRD9; bromodomain-containing protein 9"
"4519","K22186"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K22186  xylD; xylonate dehydratase"
"4520","K22199"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00030 Pentose phosphate pathway","    K22199  ppm; phosphopentomutase"
"4521","K22205"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22205  E3.13.2.3; S-adenosyl-L-methionine hydrolase (adenosine-forming)"
"4522","K22207"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K22207  LCD; L-cysteine desulfhydrase"
"4523","K22210"," 09100 Metabolism","  09106 Metabolism of other amino acids","   00470 D-Amino acid metabolism","    K22210  DGLUCY; D-glutamate cyclase"
"4524","K22211"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K22211  GLX3, HSP31; D-lactate dehydratase"
"4525","K22212"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00620 Pyruvate metabolism","    K22212  mleA, mleS; malolactic enzyme"
"4526","K22213"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22213  PATG; 6-methylsalicylate decarboxylase"
"4527","K22214"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00640 Propanoate metabolism","    K22214  scpC; propionyl-CoA:succinyl-CoA transferase"
"4528","K22215"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00052 Galactose metabolism","    K22215  galD; galactose dehydrogenase"
"4529","K22216"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K22216  ilvD1; dehydratase ilvD1"
"4530","K22217"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99981 Carbohydrate metabolism","    K22217  K22217; sugar lactone lactonase"
"4531","K22219"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22219  dszC; dibenzothiophene monooxygenase"
"4532","K22220"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22220  dszA; dibenzothiophene sulfone monooxygenase"
"4533","K22221"," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99993 Cell motility","    K22221  K22221; HEAT repeat-containing taxis protein"
"4534","K22222"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04812 Cytoskeleton proteins","    K22222  cetZ; tubulin-like protein CetZ"
"4535","K22224"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K22224  acdB; acetate---CoA ligase (ADP-forming) subunit beta"
"4536","K22226"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22226  ahbC; Fe-coproporphyrin III synthase"
"4537","K22227"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22227  ahbD; AdoMet-dependent heme synthase"
"4538","K22229"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00030 Pentose phosphate pathway","    K22229  K22229; 2-ketogluconate reductase"
"4539","K22230"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00562 Inositol phosphate metabolism","    K22230  iolU; scyllo-inositol 2-dehydrogenase (NADP+)"
"4540","K22231"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00562 Inositol phosphate metabolism","    K22231  iolM; scyllo-inosose 3-dehydrogenase"
"4541","K22233"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00562 Inositol phosphate metabolism","    K22233  iolO; 5-keto-L-gluconate epimerase"
"4542","K22243"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22243  KXD1; biogenesis of lysosome-related organelles complex 1 subunit KXD1"
"4543","K22244"," 09160 Human Diseases","  09162 Cancer: specific types","   05226 Gastric cancer","    K22244  REG4; regenerating islet-derived protein 4"
"4544","K22245"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22245  INUA; inulinase"
"4545","K22247"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22247  neuO; polysialic-acid O-acetyltransferase"
"4546","K22248"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22248  TP; alpha,alpha-trehalose phosphorylase (configuration-retaining)"
"4547","K22250"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22250  phaZ; poly(3-hydroxyoctanoate) depolymerase"
"4548","K22251"," 09100 Metabolism","  09103 Lipid metabolism","   00561 Glycerolipid metabolism","    K22251  golD; glycerol dehydrogenase"
"4549","K22252"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K22252  tld; GDP-6-deoxy-D-talose 4-dehydrogenase"
"4550","K22255"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22255  ATPIF1; ATPase inhibitor, mitochondrial"
"4551","K22262"," 09140 Cellular Processes","  09141 Transport and catabolism","   04140 Autophagy - animal","    K22262  WDFY3, ALFY; WD repeat and FYVE domain-containing protein 3"
"4552","K22267"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22267  STBD1; starch-binding domain-containing protein 1"
"4553","K22268"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K22268  xylA; xylan 1,4-beta-xylosidase"
"4554","K22270"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K22270  nagX; 3-hydroxybenzoate 6-monooxygenase"
"4555","K22276"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22276  NEG1; glucan endo-1,6-beta-glucosidase"
"4556","K22277"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22277  EXGB; glucan endo-1,6-beta-glucosidase"
"4557","K22285"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22285  OSBPL8, ORP8; oxysterol-binding protein-related protein 8"
"4558","K22292"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00520 Amino sugar and nucleotide sugar metabolism","    K22292  mupP; N-acetyl-D-muramate 6-phosphate phosphatase"
"4559","K22293"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22293  rspR; GntR family transcriptional regulator, rspAB operon transcriptional repressor"
"4560","K22294"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22294  nicS; TetR/AcrR family transcriptional regulator, upper aerobic nicotinate degradation pathway regulator"
"4561","K22295"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22295  K22295; TetR/AcrR family transcriptional regulator, repressor for neighboring sulfatase"
"4562","K22296"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22296  nicR; MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator"
"4563","K22298"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22298  smtB; ArsR family transcriptional regulator, zinc-responsive transcriptional repressor"
"4564","K22300"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22300  dicA; HTH-type transcriptional regulator, cell division transcriptional repressor"
"4565","K22302"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22302  dicC; transcriptional repressor of cell division inhibition gene dicB"
"4566","K22303"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22303  atsK; alkyl sulfatase"
"4567","K22305"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22305  psp; phosphoserine phosphatase"
