"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P16_x100_t0","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P14_x100_t0","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P13_x50_t0","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P10_x50_t0","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P09_x50_t0","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P08_x100_t0","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168","P03_x100_t0"
"GH3 beta-glucosidase (EC 3.2.1.21)",10.6853265121872,10.9007260173134,11.4600465163286,12.6614965146521,10.5477230225292,11.6548240839115,10.7177585142145,10.7674951996444,11.0419703389845,11.0320870962538,10.6354518873496,11.3353111996148,10.6758997730534,10.9716658369632,11.3538299945468,10.9999332153932,10.7044947239413,11.8700148687854,10.7152128854205,10.8367768100024,11.8834975254805,11.1230317329972,10.895443613226,11.782287539536,11.0028485557417,10.9313376913874,11.2285588391556,11.4635881297981,10.8786041376411,11.9191739082471,10.8287366101079,10.9392495999112,11.1269107685588,10.5235338215199,11.8787090170313,10.8493380562847,11.065854976869,11.3437001130483,11.7274194669411,10.456288682201,10.9199693913881,11.0227807788698,11.4137829326943,11.6856354736599,10.5997668566479,11.6311590116179
"GH30 endo-beta-1,4-xylanase (EC 3.2.1.8)",8.10186521676584,7.7237241150602,8.0669133694827,6.98061825953574,7.63994874490099,8.13386358758888,8.32966727848148,7.85976865246576,8.0547801231757,7.58027884708218,8.2845182466191,7.97616725575931,8.6598411076231,8.55147462560945,7.98082212530697,8.12937168588643,9.22555443442162,8.43339963355366,9.0607077141863,8.23960908796721,7.70602558928524,8.0220274476287,8.06036252755253,7.86074882534486,7.71734528473631,7.56729841569718,8.08589430399154,7.55837037852706,7.95511193834901,9.16501934701416,8.02654421347995,7.69989251234786,7.33189325207087,8.13926204658619,9.500541409274,7.70301832228472,7.9715152444319,7.45992752854136,6.99097233166339,8.5556837626432,7.96858724754043,8.10091212371885,7.29597701790324,7.38840759437219,7.74351452689605,7.77468629086377
"GH31 alpha-glucosidase (EC 3.2.1.20)",8.47085746967549,8.40670793546523,7.98255201887589,8.5207244781445,9.30273756548593,9.17678039402266,8.54145511339507,8.16520398773682,8.525229432668,8.43041741735222,8.80108508042855,8.52619829491477,8.52888546284353,8.67096183812658,8.28806471062146,8.29652518148135,8.53482149491497,8.53512566693756,8.86602063835692,8.51614654876455,8.03736823730151,8.45779475438264,8.17612441027981,8.67286498321593,8.57840754428792,8.67354014291578,8.00559673271366,8.59714545785836,9.11084148227743,9.69860125643947,8.77892169838537,8.54481928378951,8.42668546333195,8.74414772469383,9.40016904567762,8.69255298740372,8.65469716597438,7.86242097933811,8.47440343490049,8.5556837626432,8.36554990236404,8.46009006872316,7.7426862724398,8.22951863605797,8.63310132236081,8.84500332974605
"GH32 invertase (EC 3.2.1.26)",6.60370703679482,6.14956950017015,8.03236458590237,8.64688568959918,5.75887774027251,7.66026004264822,5.84990710192867,6.92607381050673,6.76283868565695,6.68209516771794,6.6372359489722,6.22220706376911,6.6851767780717,7.23117460274971,8.06906657027897,5.82152225492828,6.73423241621075,5.22335664386329,6.84116628301779,7.04514484109973,8.55182286120178,6.88173955146006,6.35173916183421,7.36296716564698,6.82391645439252,6.66200616087283,7.28566587429171,7.22925663148231,6.05064225950773,5.82307105023876,6.85788995545938,7.26842768116642,7.2699548050136,6.55213802682446,7.45858328438603,6.48870182626504,7.27445434137297,9.04165815912833,8.21474578772195,6.9438321183875,6.82647102743547,7.05018929754665,8.3280667063436,8.14197083774338,6.76684661998731,7.04920601654445
"GH33 sialidase or neuraminidase (EC 3.2.1.18)",6.16017228796026,7.28462056637425,6.58170007368719,8.29729834117912,7.74061216589527,7.54327791261632,7.42408264602574,6.73895309811496,6.26055614027568,6.54995260945808,7.1139966097332,7.19179458971422,7.05564359944924,6.80672222868088,6.96127272348643,7.06145588339717,7.14580241902678,6.41203545384144,7.00545125056652,6.7580033295335,8.09832124371288,6.99588300159535,6.95997360004882,6.36198216558267,7.51754181853424,6.47594463706244,6.15558373093631,6.59983817319258,8.11510544666899,7.95180452715149,7.24294508397869,7.16099959003079,7.04861548682821,7.8523184263257,5.99951629596841,7.22303839291519,6.66130525789208,7.18101016397528,7.49387910354198,6.56570521314413,6.99319899563777,6.76628404087443,6.76612888964264,7.55924904894167,7.15240066039545,7.04920601654445
"GH35 beta-galactosidase (EC 3.2.1.23)",7.14640582943532,6.69026750202988,8.22817165453523,6.40276156543593,6.59284369613243,7.7683655131798,7.03320861721372,6.44522663120311,8.48412562052335,6.53527055702572,7.55140085357011,6.79043232256955,6.8233080438117,6.90614499701637,8.23075841480039,6.60591117560572,6.7051955729463,6.61678112503724,6.92181258869107,6.38670183614421,8.76852279370671,6.02395109978815,5.53906806635136,7.36296716564698,7.29895651380584,6.80920126249948,8.7741017204472,6.75194016912489,7.11333429621132,7.76704098260449,6.82291442585802,6.88993030614517,6.91615449150747,6.92571855997071,7.73220480278085,6.86333594352993,6.53141094467017,8.24910540355391,6.52149632443159,5.82027188515995,7.6284762207657,7.04493615186523,8.70752660798836,6.69393503674296,7.50707786067962,7.04920601654445
"GH36 alpha-galactosidase (EC 3.2.1.22)",7.22708256410166,7.64940362779728,9.29132077343504,10.1857538127783,6.55224908737278,6.22896195897926,6.92933946136905,7.53589262190031,7.58657521185439,7.45987439515843,6.49919031293658,6.62601059826204,7.05564359944924,7.3409772030238,8.3473233963462,7.95400961456636,7.01117807841259,6.61678112503724,7.19824526081455,7.41309753998455,8.54364109263607,8.15961145530575,7.07065430548437,7.23843933086506,7.79788763962315,7.88720775611703,7.90697938552123,8.23514366682549,6.65923244640055,7.55475986341199,7.14795368227599,7.98708907863392,8.19333762401129,6.62638616434392,6.67098072175453,7.96113137708952,8.11522967139884,8.48026056158682,9.3770649564624,6.07977767008976,7.68904608022285,8.08327676961753,9.27972630396209,9.44222109144332,7.24820593390625,7.65625684792187
"GH37 alpha,alpha-trehalase (EC 3.2.1.28).",5.8570111600447,5.57730925433288,3.96892073334278,5.18772768919112,5.93509341347415,5.86856105773008,5.86990648126249,6.39462880721389,4.7864821678859,5.56509642086188,3.96892073334278,3.96892073334278,5.98319951888187,5.45484437216968,4.46474320680822,5.8852216253438,5.96977075705808,5.22335664386329,5.8451752930004,5.69747591815018,5.43666142898833,5.75680024338558,6.74531736043025,5.2635437573542,6.30944892672118,6.00232578539893,4.44094515697556,5.45187647909194,5.52234616495915,3.96892073334278,5.84542952676464,5.49239367771824,5.10658959453699,6.00660429499565,5.20255384228568,5.24182275702039,6.53732273885792,4.49908766110225,5.37554746475769,6.32859355036024,5.54588162077667,5.57082355018013,5.1087760278623,5.43538390714626,5.69159549297104,3.96892073334278
"GH38 alpha-mannosidase (EC 3.2.1.24)",8.05879245657812,8.21011386121427,8.53465695320147,8.85097266435266,8.13902969903768,8.72129715202381,7.76043140309366,7.84886103374915,9.37535289152021,8.53111675445362,7.69245022673883,7.83538200066625,8.0184286498208,8.12110207010896,9.21898942226238,7.98814572547461,7.87629281744549,8.109599362358,7.85983119305506,8.31389354381766,9.66793209840315,7.8990923659279,8.46523879791198,7.23843933086506,7.91979609522485,8.54768297993152,8.30029999813863,8.47004941686391,7.91699241860636,7.69973216997061,8.08343199038485,8.06309519638112,8.25812325241145,7.8598635572158,8.27755960940198,8.00760045769594,7.71573582387582,8.86304890139968,8.20308126466197,8.07727340675349,8.16911105571626,7.88221908320314,8.51765094291926,8.40935426337832,8.03782668536872,8.73293719971804
"GH39 alpha-L-iduronidase (EC 3.2.1.76)",9.80979511397042,10.0191601254825,9.99258387370073,10.0258440897014,9.84485394228288,10.6686692085859,10.2575636288935,10.2235924055385,10.6653081065199,10.5607355671778,9.55006756139258,10.2107225236083,9.71830116471774,10.0075438388444,10.2393405691994,10.2829454983756,9.55903258824451,9.80479081381465,9.91703278202712,9.96237941970518,10.2362486660793,10.4109274198137,9.59030789045217,9.73680620085795,9.63076073003464,10.2416691504553,9.87799663044513,10.0071381232607,9.66666161295042,10.6181504398919,9.76007821542866,9.92066428416767,10.3695627895071,9.65031842958016,10.2564761362509,9.92248632086067,10.0181153653167,10.135220832027,10.2995790955358,9.78189177233704,9.85877297156976,9.96230159446392,10.1205869621025,10.2530669531599,9.735613515974,10.247122902585
"GH4 maltose-6-phosphate glucosidase (EC 3.2.1.122)",8.48717112828246,8.5796068805526,8.40583759106545,9.88267737530921,8.0278106860377,7.54327791261632,8.54723527331659,8.47226494527493,9.70860508074011,8.33869241166044,8.84800128602381,8.52619829491477,8.78241905434187,8.2547874861574,9.0151769432762,8.44131822918912,8.74736329650175,8.90159906063449,8.34229566010287,8.34964235911478,9.8278639308318,8.70460488817125,8.86304536051779,8.80933423769762,8.56126540022017,8.48036643439233,9.04309551875834,8.83466242381088,8.69186353833204,9.45636399107521,8.26109977136875,8.65840517448503,8.51347466907918,8.79013799003789,8.87255954540587,8.70385897378209,8.53904797854067,9.04165815912833,8.94555591607768,8.77775665930429,8.20234773629776,8.24378590998681,9.04315177120692,8.66709733262132,8.55114495527429,9.09207202841007
"GH42 beta-galactosidase (EC 3.2.1.23)",7.80423458714103,7.70470641311012,8.01122814438768,9.24615119962485,7.40321915644331,7.41580551948543,7.54524725592689,7.72303662497074,7.82993136185327,7.93468622787996,7.27529472235797,7.50377215058998,7.62558399702228,7.8953094500772,7.87529729908324,7.83895624126848,7.76548338257441,7.73418468417373,7.4616678993721,7.97703900820871,8.23686480336978,7.91760641234992,7.8970735103674,6.58739862257226,7.64293682533809,8.21837310289435,8.14473820322371,8.48833200273003,7.71393292916831,8.16605241849555,7.92459673638963,8.01542848119057,8.04564837098748,7.41280441422254,7.88921911348874,7.64920650766691,8.18293960856387,7.94856148891073,8.59522262525126,7.33804770374083,7.99193740370568,8.37371353424098,8.16902104123924,8.31575514961718,7.49675228398933,6.8454620668807
"GH43 beta-xylosidase (EC 3.2.1.37)",9.484286216686,9.37324689465307,9.99079144691356,10.936801965907,9.17840160606094,9.94528613331046,9.41199264266822,9.19591187078627,9.52046133185199,9.3656991235645,8.45803625625322,9.05544373090925,9.42326642161668,9.62147867614964,9.93239853162478,9.31677889838547,9.46188763306542,9.56170048452327,9.28258812611402,9.29530799187995,10.5191628045186,9.85504592206032,8.89577036133594,10.2494137206354,9.13252578359263,9.41602677000019,9.49727530489434,9.69857775947969,9.18305259204872,9.43592889947838,9.48695709784181,9.54874120365341,9.86312923947789,8.88531828932968,9.78552887013457,8.97816210580768,9.44651550342947,9.72299190488677,10.1439921144691,9.15741514107615,9.43095589866961,9.51101856039157,10.1746021233135,10.0742947253639,9.2164664340614,9.73948778029689
"GH44 endoglucanase (EC 3.2.1.4)",6.21586103331872,5.97124973111483,4.67206433046536,5.10961881855469,6.25380338818956,5.86856105773008,6.15328667066111,5.83845848040398,5.54626524157674,5.6991000723817,5.8584134674011,6.22220706376911,6.14309538223958,6.15998817618362,5.75081936070648,4.75227746744079,5.86356566135843,6.29672195072267,5.87979626148178,5.94335188360921,5.40926457372599,5.79590538612587,6.86240872122604,6.36198216558267,5.65828479716685,5.21117279247713,4.93760713826151,5.35276822600953,5.10968236404323,3.96892073334278,6.15042079143115,5.60319635211389,5.59475125780674,5.88596926429396,3.96892073334278,6.03332698998295,5.75728280284095,5.44303861786073,5.76105698063054,5.49088959669512,6.05757631666573,5.97842378262528,4.38108144516925,5.31939014145407,6.44442380925768,3.96892073334278
"GH45 endoglucanase (EC 3.2.1.4)",4.26707018437362,3.96892073334278,3.96892073334278,3.96892073334278,4.79007152739472,3.96892073334278,5.22746881561856,5.28379096815574,3.96892073334278,4.5190787181688,5.8584134674011,3.96892073334278,5.09968225270196,3.96892073334278,4.46474320680822,3.96892073334278,5.2792566040377,3.96892073334278,5.23948929485967,3.96892073334278,3.96892073334278,4.94871233570984,3.96892073334278,3.96892073334278,5.12046097528077,3.96892073334278,3.96892073334278,3.96892073334278,4.96300525510754,5.08647356953122,4.45808958429931,4.65856075066152,4.42490300019489,4.70984846849352,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,5.11541530698495,4.55471205436794,4.71436583934805,3.96892073334278,4.43368098228057,4.4730307256523,3.96892073334278
"GH46 chitosanase (EC 3.2.1.132)",6.08705657513048,5.91370752636731,6.97125991930743,5.16238066801318,6.08970995194002,6.22896195897926,6.03692015903218,5.5940027854629,5.86009092490248,5.99768759908403,6.44988031220947,3.96892073334278,6.38664729047501,6.51355660103152,5.75081936070648,5.24225371924524,6.81785517823698,5.69463724443623,5.69606719775622,6.11869529680263,6.19302093141599,5.91508195757158,5.88723240168578,6.78084879229674,6.65835446662935,5.63832623796422,7.17051594305479,6.13886335470428,6.31835608988333,5.08647356953122,6.30579267957893,6.70293441269199,6.74290413275045,5.76996375720506,5.66738127042819,6.09510693433466,5.94618915233832,6.6875651619748,5.74362375944529,6.56570521314413,6.96618958192957,6.02393215004845,6.34074281663431,5.74973111696922,6.28053380788416,6.60661175648892
"GH47 alpha-mannosidase (EC 3.2.1.113)",5.02227436377012,4.90864289913574,4.37754360191349,4.55030111809347,5.86756858786968,5.35715026187113,5.74475260015329,4.74521063728211,3.96892073334278,5.35798592228029,4.58980645451801,3.96892073334278,5.50400382101918,5.02782375178236,4.32037844632102,5.39388342319582,5.21599515797973,3.96892073334278,5.8967538580991,5.05884246329835,4.82294851481004,4.63629795284826,4.45285204839211,3.96892073334278,5.45095464343674,4.81443215775357,4.44094515697556,4.4825734679363,5.94219679669706,3.96892073334278,5.01695678805983,5.29252858195284,4.81343141690458,5.0406717527925,3.96892073334278,5.54372457933288,5.25470895967416,4.87729313862926,4.96422925098307,5.35625061992591,5.13300346970325,5.61835338400363,4.54985545684646,4.82936260096369,5.63070323363865,3.96892073334278
"GH48 reducing end-acting cellobiohydrolase (EC 3.2.1.176)",6.82945069794377,6.70332621313589,4.77824679777584,4.9942607522681,8.07753426378154,3.96892073334278,7.05801535791338,6.73895309811496,5.26126494607904,6.4197875812681,7.26136982470642,3.96892073334278,7.8080245727318,7.30982248145407,5.10766651053794,6.821847176872,7.82417530651454,6.03075806765056,7.29160842739782,6.85648044896868,5.53999762515611,6.58436911304491,7.55689861860769,6.36198216558267,7.50557467253655,6.21771352040381,5.10103197086575,6.0142642210739,8.20948858490371,6.45578240037303,6.9087580937414,6.44034758407054,5.52704988371186,7.74635618347735,6.26269652574992,7.56862667343702,6.71416081811333,4.71458824812984,5.24729985363823,8.5013045884286,7.59828772652317,7.36801306585395,4.54985545684646,5.76167653349521,8.09348224417502,5.41764347307047
"GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4)",9.23056708799185,9.22618031785777,8.36759741779709,8.86541254157409,9.72555697545629,8.9210803618226,9.5186797152381,9.53328712568482,9.86864182510153,9.74564224054008,9.8160005896867,9.02345852760576,9.26419758818517,9.54115937722718,8.94302624390986,9.72651432606683,9.93943865537024,9.06343416959154,9.2522507239389,9.46280673456946,8.59732681209497,9.4481376822219,10.0265821801259,8.22919089894168,10.0379251433842,9.02938349388134,8.77596070472534,8.93426394456257,10.0449705677751,9.18964540735275,9.44710873728837,9.35435835604395,9.45395964541703,9.88012031507028,8.75547234690659,9.04780831038856,9.4789710412251,8.57785817608659,8.92974701720387,9.76182252984516,9.41996731591125,9.46228715939314,8.76847394750289,9.1573399051754,9.6246445854618,7.22706857693333
"GH50 beta-agarase (EC 3.2.1.81).",5.4794413808591,4.99487432339459,5.164393693059,4.33810289991183,5.4588709676977,5.86856105773008,3.96892073334278,5.23118943084132,4.70207921415988,5.05041457537145,5.02865845085883,3.96892073334278,5.01296748496633,4.72588601454446,5.05709862106632,5.48431865316191,4.91082732545811,5.22335664386329,4.78768889663681,4.88708186420642,4.57715118213366,4.66826226823223,5.73887083020772,5.74712833802835,3.96892073334278,5.12694699078688,4.97278925850287,3.96892073334278,5.97413198284603,3.96892073334278,5.11699886546362,5.47565004216696,4.9479581096407,4.75979911987538,5.66738127042819,4.62066147273612,5.43883928718395,5.16558830939914,5.00030286850515,4.64227703263633,5.24572757750981,5.3579910207659,4.67807328949646,4.99113821633263,5.71122280891089,5.41764347307047
"GH51 endoglucanase (EC 3.2.1.4)",9.01149019023712,8.62565367261254,9.79515971254964,10.9257563057593,8.38996999681754,8.13386358758888,8.71064537836012,8.42421296307826,9.08810260146645,8.90766342504879,8.03927843762014,7.75942391606317,8.85708008759763,8.63400901761942,9.30463076075175,8.58179640677919,8.84617154098373,7.97101735808871,8.7664395487176,9.05831281232364,9.91489092179922,9.26258612778269,8.87129662071332,8.9339761512697,8.76461971893334,8.82631291843298,9.0291397739191,9.28588351979394,8.71420468884948,9.08850971721186,8.63607865965581,8.91456326310241,9.04576670510999,8.39387816467663,8.4881348764691,9.11424123340278,8.89197119980618,9.65570957345567,10.1546014018369,8.29292541329574,9.34513314950047,8.98778011095651,9.640107933653,9.69003593562852,8.3660915191008,8.73293719971804
"GH52 beta-xylosidase (EC 3.2.1.37).",5.61907598639802,5.93703903782383,8.32261005985585,9.12208083405234,3.96892073334278,3.96892073334278,3.96892073334278,5.40482254775914,7.32135072254925,5.79385958759076,3.96892073334278,3.96892073334278,5.6856693999935,4.87422477735529,8.49309485459467,5.64610335656523,4.70358209498302,3.96892073334278,5.11227849024753,5.51163748041823,9.61041999222865,5.80549009108864,3.96892073334278,3.96892073334278,4.8489868383137,5.28887574748051,7.24289928282936,6.60747583262171,4.61788397008047,3.96892073334278,5.14042975443268,6.2739127908172,6.45402991972359,3.96892073334278,5.66738127042819,5.42437188610514,5.64478568396798,8.0726071461166,7.07753277295611,4.44719591298088,5.64289451837927,6.25851513911731,8.13630534389352,7.39904679440767,4.55004597712989,3.96892073334278
"GH53 endo-beta-1,4-galactanase (EC 3.2.1.89).",5.52789510204917,5.9018778936492,5.09940290054878,5.54492211039155,6.2792715000468,6.22896195897926,5.92805752327175,4.74521063728211,6.3005163343059,5.39530064957494,5.59499063557316,3.96892073334278,5.82200984199601,5.93361140901965,5.75081936070648,5.68328496595979,6.42388070910062,7.34115322848624,5.75413598898131,5.05884246329835,6.11794418100235,5.72662637410236,4.97952408159018,5.74712833802835,6.22127126338666,5.44525100255938,5.83002341560263,5.92818383133885,5.42688374005604,3.96892073334278,5.61580381054168,6.04194560811194,5.85390535516002,6.06289931059003,3.96892073334278,5.94151723690538,6.10237816531057,5.20035861103729,5.53293865616254,6.11834164981151,5.99612391568093,5.9899535569199,5.67113369232442,5.63654554164559,6.03480793411648,5.94641549030932
"GH54 alpha-L-arabinofuranosidase (EC 3.2.1.55)",6.93793109831378,6.92503935644138,5.164393693059,5.52683084692827,7.15937259502712,3.96892073334278,7.97773161977715,7.32033146742408,5.61597610247626,6.68870994541416,7.92105992591221,7.07035001077726,7.68170671143933,7.54939221824113,5.75081936070648,6.34939403741428,8.87198220712397,6.51825619872917,8.23758581768239,7.77177819925815,5.84330029781364,7.43027222193732,8.50470038734203,5.74712833802835,7.32649207850436,6.57214007912225,5.45134836854804,6.39349501455057,7.46653383950635,6.2767396428444,7.63417724903112,7.04973865098861,6.37109962820117,7.50742250534424,3.96892073334278,6.82170118329463,6.45212265189683,5.35838467898675,5.42283494820021,7.3535947396557,6.80367398937311,6.4333651326325,5.23564091957308,5.52595008391048,7.0135862351298,6.31704668837604
"GH55 exo-beta-1,3-glucanase (EC 3.2.1.58)",8.31504624868149,7.93955972984373,7.11168690088823,7.20661621120476,7.63043505662165,5.86856105773008,8.4549208032257,8.15345062019193,7.64768301038444,7.99873528686701,8.86178303382054,8.43177489516515,8.67918140545052,8.54010321992445,7.2661869064895,8.25232459618553,8.79985826651248,7.85749999149973,8.2622017929759,8.27285646409101,7.1041384171399,7.85920191958065,8.84080792221823,7.36296716564698,8.31070990870202,8.35251400642306,7.29092184768349,8.54376799745258,8.86756472824976,7.69973216997061,8.4153321747974,8.29497666163108,7.9121347205191,8.24371144151104,7.81286780763246,8.15243692420103,8.65601943003058,7.38124293955077,7.4299337272219,8.94486945920191,8.37697878056601,8.63775224672686,7.11819659592518,7.74538967365778,8.74572864953153,8.08047529112468
"GH57 alpha-amylase (EC 3.2.1.1)",8.55321937777759,8.18524386129203,7.11168690088823,7.56464247234257,8.73303233808833,9.39386179055292,8.53274106298642,8.50958219762391,7.77629166049877,8.55079222805739,8.85260987927626,9.31523616793644,8.5258354611488,8.06127745743401,7.13659611122341,7.68074771145837,8.27242636869477,8.17416890285026,8.36235145796177,8.20097332315746,7.34492888722232,8.00289950721168,8.52577680439817,8.01966412703093,8.65041574892135,8.11551813339722,7.15327081637966,7.60401215305272,8.54751126306945,9.21385757359917,8.24602415056438,8.28655542081699,8.05641109118474,8.44230809655605,9.20570576371266,8.19318043452478,8.61852864111133,7.25776172871723,7.77255960584881,8.49436023210144,8.34629731018729,8.06027911078835,6.8005302417989,7.75642650833925,8.76723345817483,8.67345147708717
"GH59 beta-galactosidase (EC 3.2.1.23)",4.9825989665084,4.46043495053382,3.96892073334278,3.96892073334278,4.55342575826487,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.99720391722376,3.96892073334278,3.96892073334278,5.4755499486739,5.02782375178236,4.66675280802793,3.96892073334278,4.8640208961012,5.48360956837399,5.11227849024753,5.10948369909388,5.08706514882857,4.48769107758941,3.96892073334278,3.96892073334278,4.8489868383137,4.90396160209994,3.96892073334278,4.91776668652318,4.87927221407258,3.96892073334278,5.3102956725888,5.0946983249779,4.29201698455964,4.96958830849571,3.96892073334278,5.07974850385098,4.78656588642396,3.96892073334278,4.36584800457041,4.64227703263633,5.94620007063947,5.46945235962936,3.96892073334278,4.37184679909147,5.34881963293458,3.96892073334278
"GH6 endoglucanase (EC 3.2.1.4)",7.88875381542787,7.48428961237271,7.09825984384537,6.84242000066664,8.9310793245799,7.9627503831429,7.98201456434957,7.76234927225457,7.78989159237696,7.61142189992135,8.18554877328862,8.22198216745208,8.44417474947024,8.14635374036991,7.14625825761312,8.31275570451083,9.16597120990654,7.34115322848624,8.14132088266202,7.81163254437229,6.99496993730577,7.80937511798266,8.6841112787158,7.94241129450031,7.99849281473766,7.62793564430589,7.20438573400047,6.71721899904345,9.13421276284316,7.39332030234752,8.38224251089025,7.80118589535662,7.46451853421864,8.2263373530495,7.24166480443918,7.83273659727744,7.9039399274318,7.37500553762171,7.1892091163714,8.6144982592443,7.77629744243976,8.00245767526137,7.58627528008202,7.36326778842495,8.07632096012264,7.52708795530064
"GH62 alpha-L-arabinofuranosidase (EC 3.2.1.55)",7.38751850239688,7.48428961237271,5.94190806762921,5.28316944580456,8.15895564432791,6.22896195897926,8.53274106298642,8.10544935182362,6.73452298305329,7.56621575695644,9.06206656987094,8.77713851416641,8.82520135215142,8.80204691213826,6.34951106944293,5.29525861410772,9.94956593484772,9.1934501364212,9.20392781536373,9.10942387709795,6.97042780113855,7.99904306795793,9.06835112130987,8.9339761512697,8.72925583065864,7.63105667146506,5.96203029527307,6.81232377676124,9.38300740507206,7.11034426133503,8.56156882872325,7.79821966768176,7.26622548129563,8.84988718437531,7.45858328438603,8.56401249725936,8.29424679101094,5.87015462361465,6.22011319691395,8.99488660020059,7.95167224891284,8.36956679903621,5.58780581736873,6.67629031714116,8.1371631455818,6.60661175648892
"GH63 processing alpha-glucosidase (EC 3.2.1.106)",6.39419286706276,6.95788359899789,7.25150583064069,7.06194273426797,6.2792715000468,7.7683655131798,6.82681953368162,6.42521456843095,7.24401161882937,6.54263134478053,7.23310138356837,7.59418421881205,6.6851767780717,6.20088786219387,7.11707048983381,5.71934667186908,6.92205248646887,7.4500583734563,6.20905354226613,6.98142509021041,7.04280032232714,7.17566938667894,6.17777990098706,7.68193179772152,6.44459943910553,6.85318097142506,7.84081191753759,6.68879919542335,5.823584000451,7.47633230263954,6.69951326442971,6.81455777457146,6.47399075370009,6.55213802682446,7.24166480443918,6.13081014222802,6.84752959975429,7.05350273556583,7.0249002280043,7.2241541405133,6.69202499181412,6.6594133602028,7.78560503158285,6.84858707279789,6.84309439608574,8.16943577085427
"GH64 beta-1,3-glucanase (EC 3.2.1.39)",5.4794413808591,5.76375838785013,4.95394273496054,5.16238066801318,6.51040962352568,3.96892073334278,6.00165357172317,5.47146395493772,4.49009997922905,5.50020952551658,4.7264953551883,3.96892073334278,5.84332979112243,6.15998817618362,4.94663540399284,5.91589462152102,6.52795267128695,5.48360956837399,6.37066801147072,5.7805415814778,4.57715118213366,5.08736450071095,6.25012238242188,3.96892073334278,5.74968455582725,5.55321748704248,4.63355255409206,4.81312746875362,6.37761170211989,3.96892073334278,5.80792404995781,5.49239367771824,4.97242457124717,5.45334647633566,3.96892073334278,6.18822971328733,4.41012192904686,5.16558830939914,5.1619131999814,5.91281324221646,5.96783613947137,6.07864134845671,4.78511970100546,5.01534148709531,6.26802155064718,3.96892073334278
"GH65 alpha,alpha-trehalase (EC 3.2.1.28)",8.94224707777103,8.58652236933218,10.4375643190914,8.92022979648991,8.79789846890342,10.2900687263644,9.12595503798396,9.03265672069916,9.11255775818922,8.90766342504879,9.25884117182439,10.0133023064815,8.84000239783021,8.575808395434,10.1472776427256,9.08173218436583,9.02359077307183,10.2402870532581,8.94214601414872,8.88023459875001,10.3006806889238,8.67476725571563,9.45421360580972,9.88816402895484,8.98619432793364,9.2207782150408,9.74967934230133,8.40523368777442,9.26548603493401,10.4034992132536,9.14968657047175,8.71435598680992,8.78291157364205,9.09573576446573,10.6551150094233,8.95627903060912,9.10338321708224,10.3155393863043,8.63261665207187,9.53397213054775,8.92290228914568,8.75515643499837,9.76061068247103,8.82162797850266,8.94567041946149,10.1193677384685
"GH66 cycloisomaltooligosaccharide glucanotransferase (EC 2.4.1.248)",4.26707018437362,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,3.96892073334278,4.99720391722376,4.40963362696104,3.96892073334278,4.4220175670119,4.40927383972214,4.46474320680822,4.52619628654456,4.39611307151997,3.96892073334278,4.38240438228897,3.96892073334278,3.96892073334278,4.18165790370171,3.96892073334278,5.74712833802835,3.96892073334278,4.84541817441233,3.96892073334278,4.98079252833028,3.96892073334278,3.96892073334278,3.96892073334278,4.69954596654431,4.19762248118202,3.96892073334278,3.96892073334278,4.50255410409261,3.96892073334278,4.40260532464644,4.52851814372623,3.96892073334278,4.44830136965457,4.8931458050688,4.78511970100546,3.96892073334278,3.96892073334278,3.96892073334278
"GH67 alpha-glucuronidase (EC 3.2.1.139)",5.4794413808591,6.77918650619736,6.71228026173077,7.56859253574634,6.35287899238493,5.86856105773008,6.85553665798164,6.69001637801161,6.58349879774795,6.72131591831953,5.81827531401972,7.59418421881205,6.88269792754622,6.94750631894355,6.95024321604187,6.65882931300935,7.480761387121,6.41203545384144,7.14580441727341,7.15973598196676,7.54517188004845,7.00369024475294,6.54864449152327,6.95055408826255,6.61365905026807,6.79798514617959,6.20267881078058,6.5609970245168,7.10651583049496,6.45578240037303,6.24400969740884,6.68342112831319,6.55725042481797,6.09015203873196,5.66738127042819,6.40540925523109,6.29225615908753,6.58144016310274,6.96322518404533,6.61904026578735,6.57956819818299,6.59543903229076,6.41028718812607,7.59046752126182,6.6199506830048,5.94641549030932
