Pathway,Subpathway,shared, KO,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K19709,ydiF; acetate CoA-transferase [EC:2.8.3.8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K14338,"cypD_E, CYP102A2_3; cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1 1.6.2.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K01101,E3.1.3.41; 4-nitrophenyl phosphatase [EC:3.1.3.41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K21725,pnpA; 4-nitrocatechol/4-nitrophenol 4-monooxygenase [EC:1.14.13.166 1.14.13.167],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K23528,pnpB; p-benzoquinone reductase (NADPH) [EC:1.6.5.6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K21726,"npcA; 4-nitrophenol 2-monooxygenase / 4-nitrocatechol 4-monooxygenase, oxygenase component [EC:1.14.13.29 1.14.13.166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K21727,"npcB; 4-nitrophenol 2-monooxygenase / 4-nitrocatechol 4-monooxygenase, reductase component",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K20712,glnA; 3-(hydroxyamino)phenol mutase [EC:5.4.4.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00627 Aminobenzoate degradation [PATH:ko00627],,K20990,E3.1.1.92; 4-sulfomuconolactone hydrolase [EC:3.1.1.92],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K20806,bxn; bromoxynil nitrilase [EC:3.5.5.6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K08686,"cbdA; 2-halobenzoate 1,2-dioxygenase large subunit [EC:1.14.12.13]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K20808,"cbdB; 2-halobenzoate 1,2-dioxygenase small subunit [EC:1.14.12.13]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K20809,"cbdC; 2-halobenzoate 1,2-dioxygenase electron transfer component [EC:1.18.1.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K14417,fcbA; 4-chlorobenzoate-CoA ligase [EC:6.2.1.33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00364 Fluorobenzoate degradation [PATH:ko00364],,K14418,fcbB; 4-chlorobenzoyl-CoA dehalogenase [EC:3.8.1.7],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K00128,ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14419,caaD1; alpha-subunit of trans-3-chloroacrylic acid dehalogenase [EC:3.8.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14420,caaD2; beta-subunit of trans-3-chloroacrylic acid dehalogenase [EC:3.8.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14421,cis-caaD; cis-3-chloroacrylic acid dehalogenase [EC:3.8.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14422,msaD; malonate semialdehyde decarboxylase [EC:4.1.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K20625,ahy; acetylene hydratase [EC:4.2.1.112],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K00531,anfG; nitrogenase delta subunit [EC:1.18.6.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K02591,nifK; nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K02588,nifH; nitrogenase iron protein NifH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K02586,nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K21647,pceA; tetrachloroethene reductive dehalogenase [EC:1.21.99.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K21648,pceB; tetrachloroethene reductive dehalogenase membrane anchor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22353,etnC; alkene monooxygenase alpha subunit [EC:1.14.13.69],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22354,etnA; alkene monooxygenase beta subunit [EC:1.14.13.69],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22355,etnB; alkene monooxygenase coupling protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22356,etnD; alkene monooxygenase reductase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22357,amoA; alkene monooxygenase alpha subunit [EC:1.14.13.69],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22358,amoE; alkene monooxygenase beta subunit [EC:1.14.13.69],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22359,amoB; alkene monooxygenase gamma subunit [EC:1.14.13.69],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22360,amoC; alkene monooxygenase ferredoxin subunit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22361,amoD; alkene monooxygenase effector subunit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22362,amoF; alkene monooxygenase ferredoxin reductase component [EC:1.18.1.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K22363,etnE; 2-hydroxypropyl-CoM lyase [EC:4.4.1.23],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K08726,EPHX2; soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K17070,dcmA; dichloromethane dehalogenase [EC:4.5.1.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K00148,fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K17067,mdo; formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K17068,fdm; formaldehyde dismutase [EC:1.2.98.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14028,"mdh1, mxaF; methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K14029,"mdh2, mxaI; methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625],,K00114,exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15236,linA; gamma-hexachlorocyclohexane dehydrochlorinase [EC:4.5.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15237,"linC; 2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 1 [EC:1.3.1.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15238,"linX; 2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15239,"linD; 2,5-dichlorohydroquinone reductive dechlorinase [EC:2.5.1.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15240,"linE; hydroquinone 1,2-dioxygenase [EC:1.13.11.66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K24293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15246,tftD; chlorophenol-4-monooxygenase component 2 [EC:1.14.14.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15245,tftC; chlorophenol-4-monooxygenase component 1 [EC:1.5.1.37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K21607,pcpD; tetrachlorobenzoquinone reductase [EC:1.1.1.404],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15241,pcpC; tetrachlorohydroquinone reductive dehalogenase [EC:1.21.4.5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15242,"pcpA; 2,6-dichloro-p-hydroquinone 1,2-dioxygenase [EC:1.13.11.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15243,"tftA; 2,4,5-trichlorophenoxyacetic acid oxygenase 1 [EC:1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15244,"tftB; 2,4,5-trichlorophenoxyacetic acid oxygenase 2 [EC:1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K06912,"tfdA; alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K10676,"tfdB; 2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],,K15253,"tcbC, tfdC; chlorocatechol 1,2-dioxygenase [EC:1.13.11.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07540,E4.1.99.11; benzylsuccinate synthase [EC:4.1.99.11],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07543,bbsE; benzylsuccinate CoA-transferase BbsE subunit [EC:2.8.3.15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07544,bbsF; benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07545,bbsG; (R)-benzylsuccinyl-CoA dehydrogenase [EC:1.3.8.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07546,bbsH; E-phenylitaconyl-CoA hydratase [EC:4.2.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07547,bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit [EC:1.1.1.35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07548,bbsD; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07549,bbsA; benzoylsuccinyl-CoA thiolase BbsA subunit [EC:2.3.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K07550,bbsB; benzoylsuccinyl-CoA thiolase BbsB subunit [EC:2.3.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15760,"tmoA, tbuA1, touA; toluene monooxygenase system protein A [EC:1.14.13.236 1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15761,"tmoB, tbuU, touB; toluene monooxygenase system protein B [EC:1.14.13.236 1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15762,"tmoC, tbuB, touC; toluene monooxygenase system ferredoxin subunit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15763,"tmoD, tbuV, touD; toluene monooxygenase system protein D [EC:1.14.13.236 1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15764,"tmoE, tbuA2, touE; toluene monooxygenase system protein E [EC:1.14.13.236 1.14.13.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15765,"tmoF, tbuC, touF; toluene monooxygenase electron transfer component [EC:1.18.1.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K05797,pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit [EC:1.17.9.1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K20200,pchC; 4-cresol dehydrogenase (hydroxylating) cytochrome subunit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K20199,pchA; 4-hydroxybenzaldehyde dehydrogenase (NADP+) [EC:1.2.1.96],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K20218,hipH; 4-hydroxyisophthalate hydroxylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15768,tsaM; p-toluenesulfonate methyl-monooxygenase oxygenase component TsaM [EC:1.14.13.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K15769,tsaB; p-toluenesulfonate methyl-monooxygenase reductase component TsaB [EC:1.5.1.-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K19629,tsaD1; 4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00623 Toluene degradation [PATH:ko00623],,K19630,tsaC1; 4-formylbenzenesulfonate dehydrogenase [EC:1.2.1.62],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00622 Xylene degradation [PATH:ko00622],,K16270,"todE; 3-methylcatechol 2,3-dioxygenase [EC:1.13.11.-]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00622 Xylene degradation [PATH:ko00622],,K10702,"todF; 2-hydroxy-6-oxohepta-2,4-dienoate hydrolase [EC:3.7.1.25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00622 Xylene degradation [PATH:ko00622],,K10616,cymAa; p-cymene methyl-monooxygenase [EC:1.14.15.25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09111 Xenobiotics biodegradation and metabolism,00622 Xylene degradation [PATH:ko00622],,K18293,cymAb; p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
